5 & 1 & 0.4 & 3 & 7 & 0.0299388\\
5 & 1 & 0.4 & 4 & 6 & 0.0285392\\
5 & 1 & 0.5 & 1 & 10 & 0.024693\\
5 & 1 & 0.5 & 2 & 7 & 0.0240008\\
5 & 1 & 0.5 & 3 & 6 & 0.0248122\\
5 & 1 & 0.5 & 4 & 6 & 0.0286408\\
5 & 1 & 0.6 & 1 & 9 & 0.0237416\\
5 & 1 & 0.6 & 2 & 7 & 0.0240146\\
5 & 1 & 0.6 & 3 & 6 & 0.0236688\\
5 & 1 & 0.6 & 4 & 5 & 0.024157\\
5 & 1 & 0.7 & 1 & 8 & 0.0210506\\
5 & 1 & 0.7 & 2 & 6 & 0.021659\\
5 & 1 & 0.7 & 3 & 5 & 0.0214318\\
5 & 1 & 0.7 & 4 & 5 & 0.0238532\\
5 & 1 & 0.8 & 1 & 8 & 0.0210994\\
5 & 1 & 0.8 & 2 & 6 & 0.0205194\\
5 & 1 & 0.8 & 3 & 5 & 0.0213606\\
5 & 1 & 0.8 & 4 & 5 & 0.023841\\
5 & 1 & 0.9 & 1 & 9 & 0.0234972\\
5 & 1 & 0.9 & 2 & 6 & 0.0210828\\
5 & 1 & 0.9 & 3 & 5 & 0.0212934\\
5 & 1 & 0.9 & 4 & 5 & 0.0244302\\
5 & 1 & 1 & 1 & 45 & 0.0903008\\
5 & 1 & 1 & 2 & 5 & 0.0181482\\
5 & 1 & 1 & 3 & 26 & 0.083471\\
5 & 1 & 1 & 4 & 5 & 0.0245642\\
5 & 2 & 0.1 & 1 & 18 & 0.0401866\\
5 & 2 & 0.1 & 2 & 16 & 0.0453064\\
5 & 2 & 0.1 & 3 & 15 & 0.0506866\\
5 & 2 & 0.1 & 4 & 14 & 0.054473\\
5 & 2 & 0.2 & 1 & 17 & 0.0379428\\
5 & 2 & 0.2 & 2 & 14 & 0.039635\\
5 & 2 & 0.2 & 3 & 12 & 0.042803\\
5 & 2 & 0.2 & 4 & 11 & 0.0443898\\
5 & 2 & 0.3 & 1 & 16 & 0.0361618\\
5 & 2 & 0.3 & 2 & 12 & 0.0370506\\
5 & 2 & 0.3 & 3 & 10 & 0.0347978\\
5 & 2 & 0.3 & 4 & 9 & 0.0385626\\
5 & 2 & 0.4 & 1 & 15 & 0.0342382\\
5 & 2 & 0.4 & 2 & 11 & 0.0331522\\
5 & 2 & 0.4 & 3 & 9 & 0.0329154\\
5 & 2 & 0.4 & 4 & 8 & 0.0366096\\
5 & 2 & 0.5 & 1 & 13 & 0.0319818\\
5 & 2 & 0.5 & 2 & 10 & 0.0321762\\
5 & 2 & 0.5 & 3 & 8 & 0.0326612\\
5 & 2 & 0.5 & 4 & 7 & 0.030458\\
5 & 2 & 0.6 & 1 & 12 & 0.0294422\\
5 & 2 & 0.6 & 2 & 9 & 0.0280568\\
5 & 2 & 0.6 & 3 & 7 & 0.0267682\\
5 & 2 & 0.6 & 4 & 7 & 0.0323608\\
5 & 2 & 0.7 & 1 & 11 & 0.0268664\\
5 & 2 & 0.7 & 2 & 8 & 0.0261876\\
5 & 2 & 0.7 & 3 & 7 & 0.0268952\\
5 & 2 & 0.7 & 4 & 6 & 0.027766\\
5 & 2 & 0.8 & 1 & 10 & 0.0253706\\
5 & 2 & 0.8 & 2 & 8 & 0.0250242\\
5 & 2 & 0.8 & 3 & 7 & 0.0281768\\
5 & 2 & 0.8 & 4 & 6 & 0.0271186\\
5 & 2 & 0.9 & 1 & 11 & 0.0278816\\
5 & 2 & 0.9 & 2 & 7 & 0.022714\\
5 & 2 & 0.9 & 3 & 6 & 0.0240684\\
5 & 2 & 0.9 & 4 & 6 & 0.0277478\\
5 & 2 & 1 & 1 & 45 & 0.090307\\
5 & 2 & 1 & 2 & 7 & 0.0232316\\
5 & 2 & 1 & 3 & 26 & 0.0818594\\
5 & 2 & 1 & 4 & 6 & 0.027196\\
5 & 3 & 0.1 & 1 & 29 & 0.061313\\
5 & 3 & 0.1 & 2 & 27 & 0.0703196\\
5 & 3 & 0.1 & 3 & 24 & 0.0739718\\
5 & 3 & 0.1 & 4 & 23 & 0.0848504\\
5 & 3 & 0.2 & 1 & 28 & 0.0574208\\
5 & 3 & 0.2 & 2 & 23 & 0.060568\\
5 & 3 & 0.2 & 3 & 20 & 0.0639802\\
5 & 3 & 0.2 & 4 & 18 & 0.067177\\
5 & 3 & 0.3 & 1 & 26 & 0.0545164\\
5 & 3 & 0.3 & 2 & 20 & 0.0534306\\
5 & 3 & 0.3 & 3 & 17 & 0.0550656\\
5 & 3 & 0.3 & 4 & 15 & 0.0569254\\
5 & 3 & 0.4 & 1 & 24 & 0.0502978\\
5 & 3 & 0.4 & 2 & 18 & 0.0482838\\
5 & 3 & 0.4 & 3 & 15 & 0.0493858\\
5 & 3 & 0.4 & 4 & 13 & 0.0493226\\
5 & 3 & 0.5 & 1 & 22 & 0.0474484\\
5 & 3 & 0.5 & 2 & 16 & 0.0440784\\
5 & 3 & 0.5 & 3 & 13 & 0.0435254\\
5 & 3 & 0.5 & 4 & 11 & 0.043108\\
5 & 3 & 0.6 & 1 & 20 & 0.04305\\
5 & 3 & 0.6 & 2 & 15 & 0.0410108\\
5 & 3 & 0.6 & 3 & 12 & 0.0413484\\
5 & 3 & 0.6 & 4 & 11 & 0.0443874\\
5 & 3 & 0.7 & 1 & 19 & 0.041083\\
5 & 3 & 0.7 & 2 & 14 & 0.039036\\
5 & 3 & 0.7 & 3 & 11 & 0.0383942\\
5 & 3 & 0.7 & 4 & 10 & 0.0399376\\
5 & 3 & 0.8 & 1 & 17 & 0.037005\\
5 & 3 & 0.8 & 2 & 13 & 0.0357748\\
5 & 3 & 0.8 & 3 & 11 & 0.0385774\\
5 & 3 & 0.8 & 4 & 9 & 0.0373584\\
5 & 3 & 0.9 & 1 & 16 & 0.0356652\\
5 & 3 & 0.9 & 2 & 12 & 0.0336452\\
5 & 3 & 0.9 & 3 & 10 & 0.0346538\\
5 & 3 & 0.9 & 4 & 9 & 0.0362328\\
5 & 3 & 1 & 1 & 46 & 0.0896526\\
5 & 3 & 1 & 2 & 11 & 0.0325098\\
5 & 3 & 1 & 3 & 27 & 0.0826194\\
5 & 3 & 1 & 4 & 8 & 0.0339198\\
5 & 4 & 0.1 & 1 & 57 & 0.0990986\\
5 & 4 & 0.1 & 2 & 52 & 0.112871\\
5 & 4 & 0.1 & 3 & 47 & 0.125932\\
5 & 4 & 0.1 & 4 & 44 & 0.135424\\
5 & 4 & 0.2 & 1 & 54 & 0.0910794\\
5 & 4 & 0.2 & 2 & 45 & 0.0995912\\
5 & 4 & 0.2 & 3 & 38 & 0.099818\\
5 & 4 & 0.2 & 4 & 34 & 0.105976\\
5 & 4 & 0.3 & 1 & 51 & 0.0871354\\
5 & 4 & 0.3 & 2 & 39 & 0.0867496\\
5 & 4 & 0.3 & 3 & 32 & 0.0862336\\
5 & 4 & 0.3 & 4 & 28 & 0.0884834\\
5 & 4 & 0.4 & 1 & 47 & 0.0822036\\
5 & 4 & 0.4 & 2 & 34 & 0.0758444\\
5 & 4 & 0.4 & 3 & 28 & 0.0752458\\
5 & 4 & 0.4 & 4 & 24 & 0.0772906\\
5 & 4 & 0.5 & 1 & 43 & 0.0749074\\
5 & 4 & 0.5 & 2 & 31 & 0.0682542\\
5 & 4 & 0.5 & 3 & 25 & 0.0703642\\
5 & 4 & 0.5 & 4 & 22 & 0.0721902\\
5 & 4 & 0.6 & 1 & 39 & 0.0686224\\
5 & 4 & 0.6 & 2 & 28 & 0.0624556\\
5 & 4 & 0.6 & 3 & 23 & 0.0645496\\
5 & 4 & 0.6 & 4 & 20 & 0.0668324\\
5 & 4 & 0.7 & 1 & 36 & 0.0639096\\
5 & 4 & 0.7 & 2 & 26 & 0.0585052\\
5 & 4 & 0.7 & 3 & 21 & 0.0594762\\
5 & 4 & 0.7 & 4 & 18 & 0.0590106\\
5 & 4 & 0.8 & 1 & 34 & 0.0603314\\
5 & 4 & 0.8 & 2 & 24 & 0.0558126\\
5 & 4 & 0.8 & 3 & 20 & 0.0559716\\
5 & 4 & 0.8 & 4 & 17 & 0.056647\\
5 & 4 & 0.9 & 1 & 32 & 0.057976\\
5 & 4 & 0.9 & 2 & 23 & 0.0534784\\
5 & 4 & 0.9 & 3 & 19 & 0.0540572\\
5 & 4 & 0.9 & 4 & 16 & 0.0527114\\
5 & 4 & 1 & 1 & 54 & 0.0927766\\
5 & 4 & 1 & 2 & 21 & 0.0484634\\
5 & 4 & 1 & 3 & 31 & 0.0842086\\
5 & 4 & 1 & 4 & 15 & 0.0506022\\
6 & 0 & 0.1 & 1 & 13 & 0.135005\\
6 & 0 & 0.1 & 2 & 12 & 0.155584\\
6 & 0 & 0.1 & 3 & 10 & 0.156189\\
6 & 0 & 0.1 & 4 & 10 & 0.180565\\
6 & 0 & 0.2 & 1 & 12 & 0.125979\\
6 & 0 & 0.2 & 2 & 10 & 0.132344\\
6 & 0 & 0.2 & 3 & 8 & 0.130579\\
6 & 0 & 0.2 & 4 & 7 & 0.136291\\
6 & 0 & 0.3 & 1 & 10 & 0.108784\\
6 & 0 & 0.3 & 2 & 8 & 0.111453\\
6 & 0 & 0.3 & 3 & 7 & 0.116801\\
6 & 0 & 0.3 & 4 & 6 & 0.116463\\
6 & 0 & 0.4 & 1 & 10 & 0.109533\\
6 & 0 & 0.4 & 2 & 7 & 0.102088\\
6 & 0 & 0.4 & 3 & 6 & 0.103939\\
6 & 0 & 0.4 & 4 & 5 & 0.10555\\
6 & 0 & 0.5 & 1 & 9 & 0.103082\\
6 & 0 & 0.5 & 2 & 6 & 0.0915488\\
6 & 0 & 0.5 & 3 & 5 & 0.0930446\\
6 & 0 & 0.5 & 4 & 5 & 0.106272\\
6 & 0 & 0.6 & 1 & 8 & 0.094246\\
6 & 0 & 0.6 & 2 & 6 & 0.0916972\\
6 & 0 & 0.6 & 3 & 5 & 0.0924814\\
6 & 0 & 0.6 & 4 & 5 & 0.101771\\
6 & 0 & 0.7 & 1 & 7 & 0.0838322\\
6 & 0 & 0.7 & 2 & 5 & 0.0833368\\
6 & 0 & 0.7 & 3 & 5 & 0.0934218\\
6 & 0 & 0.7 & 4 & 5 & 0.10422\\
6 & 0 & 0.8 & 1 & 7 & 0.085891\\
6 & 0 & 0.8 & 2 & 5 & 0.0817066\\
6 & 0 & 0.8 & 3 & 5 & 0.0925042\\
6 & 0 & 0.8 & 4 & 4 & 0.0881016\\
6 & 0 & 0.9 & 1 & 8 & 0.102387\\
6 & 0 & 0.9 & 2 & 6 & 0.0905868\\
6 & 0 & 0.9 & 3 & 5 & 0.0952116\\
6 & 0 & 0.9 & 4 & 4 & 0.0912588\\
6 & 0 & 1 & 1 & 60 & 0.554947\\
6 & 0 & 1 & 2 & 5 & 0.0830646\\
6 & 0 & 1 & 3 & 35 & 0.476169\\
6 & 0 & 1 & 4 & 4 & 0.0895642\\
6 & 1 & 0.1 & 1 & 14 & 0.143404\\
6 & 1 & 0.1 & 2 & 12 & 0.15523\\
6 & 1 & 0.1 & 3 & 11 & 0.169797\\
6 & 1 & 0.1 & 4 & 11 & 0.196088\\
6 & 1 & 0.2 & 1 & 13 & 0.136348\\
6 & 1 & 0.2 & 2 & 11 & 0.143768\\
6 & 1 & 0.2 & 3 & 9 & 0.144838\\
6 & 1 & 0.2 & 4 & 8 & 0.150439\\
6 & 1 & 0.3 & 1 & 12 & 0.125736\\
6 & 1 & 0.3 & 2 & 9 & 0.121692\\
6 & 1 & 0.3 & 3 & 8 & 0.128704\\
6 & 1 & 0.3 & 4 & 7 & 0.136288\\
6 & 1 & 0.4 & 1 & 11 & 0.117308\\
6 & 1 & 0.4 & 2 & 8 & 0.113561\\
6 & 1 & 0.4 & 3 & 7 & 0.117438\\
6 & 1 & 0.4 & 4 & 6 & 0.120726\\
6 & 1 & 0.5 & 1 & 10 & 0.109297\\
6 & 1 & 0.5 & 2 & 7 & 0.101876\\
6 & 1 & 0.5 & 3 & 6 & 0.105623\\
6 & 1 & 0.5 & 4 & 6 & 0.119979\\
6 & 1 & 0.6 & 1 & 9 & 0.1009\\
6 & 1 & 0.6 & 2 & 7 & 0.10117\\
6 & 1 & 0.6 & 3 & 6 & 0.106571\\
6 & 1 & 0.6 & 4 & 5 & 0.106302\\
6 & 1 & 0.7 & 1 & 8 & 0.094544\\
6 & 1 & 0.7 & 2 & 6 & 0.0932838\\
6 & 1 & 0.7 & 3 & 5 & 0.0928768\\
6 & 1 & 0.7 & 4 & 5 & 0.1051\\
6 & 1 & 0.8 & 1 & 8 & 0.0947398\\
6 & 1 & 0.8 & 2 & 6 & 0.0909672\\
6 & 1 & 0.8 & 3 & 5 & 0.0937656\\
6 & 1 & 0.8 & 4 & 5 & 0.105434\\
6 & 1 & 0.9 & 1 & 8 & 0.0960364\\
6 & 1 & 0.9 & 2 & 6 & 0.0917526\\
6 & 1 & 0.9 & 3 & 5 & 0.0963004\\
6 & 1 & 0.9 & 4 & 5 & 0.104904\\
6 & 1 & 1 & 1 & 60 & 0.513494\\
6 & 1 & 1 & 2 & 5 & 0.0818434\\
6 & 1 & 1 & 3 & 35 & 0.475666\\
6 & 1 & 1 & 4 & 5 & 0.106124\\
6 & 2 & 0.1 & 1 & 17 & 0.167087\\
6 & 2 & 0.1 & 2 & 16 & 0.198433\\
6 & 2 & 0.1 & 3 & 15 & 0.221491\\
6 & 2 & 0.1 & 4 & 14 & 0.241301\\
6 & 2 & 0.2 & 1 & 17 & 0.169513\\
6 & 2 & 0.2 & 2 & 14 & 0.174741\\
6 & 2 & 0.2 & 3 & 12 & 0.181848\\
6 & 2 & 0.2 & 4 & 11 & 0.195947\\
6 & 2 & 0.3 & 1 & 16 & 0.159389\\
6 & 2 & 0.3 & 2 & 12 & 0.155474\\
6 & 2 & 0.3 & 3 & 10 & 0.159363\\
6 & 2 & 0.3 & 4 & 9 & 0.166712\\
6 & 2 & 0.4 & 1 & 14 & 0.140393\\
6 & 2 & 0.4 & 2 & 11 & 0.143866\\
6 & 2 & 0.4 & 3 & 9 & 0.149154\\
6 & 2 & 0.4 & 4 & 8 & 0.150195\\
6 & 2 & 0.5 & 1 & 13 & 0.133321\\
6 & 2 & 0.5 & 2 & 10 & 0.133529\\
6 & 2 & 0.5 & 3 & 8 & 0.13122\\
6 & 2 & 0.5 & 4 & 7 & 0.134615\\
6 & 2 & 0.6 & 1 & 12 & 0.125477\\
6 & 2 & 0.6 & 2 & 9 & 0.122843\\
6 & 2 & 0.6 & 3 & 7 & 0.119638\\
6 & 2 & 0.6 & 4 & 7 & 0.134239\\
6 & 2 & 0.7 & 1 & 11 & 0.117263\\
6 & 2 & 0.7 & 2 & 8 & 0.111884\\
6 & 2 & 0.7 & 3 & 7 & 0.116662\\
6 & 2 & 0.7 & 4 & 6 & 0.118157\\
6 & 2 & 0.8 & 1 & 10 & 0.110709\\
6 & 2 & 0.8 & 2 & 8 & 0.11715\\
6 & 2 & 0.8 & 3 & 7 & 0.118208\\
6 & 2 & 0.8 & 4 & 6 & 0.11697\\
6 & 2 & 0.9 & 1 & 10 & 0.108142\\
6 & 2 & 0.9 & 2 & 7 & 0.104118\\
6 & 2 & 0.9 & 3 & 6 & 0.10416\\
6 & 2 & 0.9 & 4 & 6 & 0.117042\\
6 & 2 & 1 & 1 & 60 & 0.508794\\
6 & 2 & 1 & 2 & 7 & 0.102634\\
6 & 2 & 1 & 3 & 35 & 0.481796\\
6 & 2 & 1 & 4 & 6 & 0.119596\\
6 & 3 & 0.1 & 1 & 29 & 0.262538\\
6 & 3 & 0.1 & 2 & 26 & 0.29886\\
6 & 3 & 0.1 & 3 & 24 & 0.334236\\
6 & 3 & 0.1 & 4 & 22 & 0.357614\\
6 & 3 & 0.2 & 1 & 27 & 0.243296\\
6 & 3 & 0.2 & 2 & 23 & 0.262036\\
6 & 3 & 0.2 & 3 & 20 & 0.280083\\
6 & 3 & 0.2 & 4 & 17 & 0.28519\\
6 & 3 & 0.3 & 1 & 26 & 0.23401\\
6 & 3 & 0.3 & 2 & 20 & 0.23559\\
6 & 3 & 0.3 & 3 & 17 & 0.244632\\
6 & 3 & 0.3 & 4 & 14 & 0.236927\\
6 & 3 & 0.4 & 1 & 24 & 0.220041\\
6 & 3 & 0.4 & 2 & 17 & 0.20559\\
6 & 3 & 0.4 & 3 & 14 & 0.201032\\
6 & 3 & 0.4 & 4 & 12 & 0.208548\\
6 & 3 & 0.5 & 1 & 22 & 0.201911\\
6 & 3 & 0.5 & 2 & 16 & 0.193381\\
6 & 3 & 0.5 & 3 & 13 & 0.190953\\
6 & 3 & 0.5 & 4 & 11 & 0.186717\\
6 & 3 & 0.6 & 1 & 20 & 0.186003\\
6 & 3 & 0.6 & 2 & 14 & 0.171626\\
6 & 3 & 0.6 & 3 & 12 & 0.182892\\
6 & 3 & 0.6 & 4 & 11 & 0.191552\\
6 & 3 & 0.7 & 1 & 18 & 0.172424\\
6 & 3 & 0.7 & 2 & 13 & 0.163634\\
6 & 3 & 0.7 & 3 & 11 & 0.167311\\
6 & 3 & 0.7 & 4 & 10 & 0.176747\\
6 & 3 & 0.8 & 1 & 17 & 0.164634\\
6 & 3 & 0.8 & 2 & 12 & 0.153091\\
6 & 3 & 0.8 & 3 & 10 & 0.15511\\
6 & 3 & 0.8 & 4 & 9 & 0.16377\\
6 & 3 & 0.9 & 1 & 16 & 0.15476\\
6 & 3 & 0.9 & 2 & 12 & 0.153644\\
6 & 3 & 0.9 & 3 & 10 & 0.158092\\
6 & 3 & 0.9 & 4 & 9 & 0.164002\\
6 & 3 & 1 & 1 & 60 & 0.501845\\
6 & 3 & 1 & 2 & 11 & 0.143373\\
6 & 3 & 1 & 3 & 35 & 0.47595\\
6 & 3 & 1 & 4 & 8 & 0.146954\\
6 & 4 & 0.1 & 1 & 54 & 0.446183\\
6 & 4 & 0.1 & 2 & 49 & 0.515142\\
6 & 4 & 0.1 & 3 & 45 & 0.582593\\
6 & 4 & 0.1 & 4 & 42 & 0.645274\\
6 & 4 & 0.2 & 1 & 51 & 0.419956\\
6 & 4 & 0.2 & 2 & 43 & 0.461198\\
6 & 4 & 0.2 & 3 & 37 & 0.486142\\
6 & 4 & 0.2 & 4 & 32 & 0.492994\\
6 & 4 & 0.3 & 1 & 48 & 0.399827\\
6 & 4 & 0.3 & 2 & 37 & 0.395113\\
6 & 4 & 0.3 & 3 & 31 & 0.409855\\
6 & 4 & 0.3 & 4 & 27 & 0.425643\\
6 & 4 & 0.4 & 1 & 45 & 0.378373\\
6 & 4 & 0.4 & 2 & 32 & 0.345773\\
6 & 4 & 0.4 & 3 & 27 & 0.361974\\
6 & 4 & 0.4 & 4 & 23 & 0.365078\\
6 & 4 & 0.5 & 1 & 41 & 0.346344\\
6 & 4 & 0.5 & 2 & 29 & 0.321372\\
6 & 4 & 0.5 & 3 & 24 & 0.324638\\
6 & 4 & 0.5 & 4 & 21 & 0.333636\\
6 & 4 & 0.6 & 1 & 37 & 0.311717\\
6 & 4 & 0.6 & 2 & 26 & 0.286677\\
6 & 4 & 0.6 & 3 & 22 & 0.299058\\
6 & 4 & 0.6 & 4 & 19 & 0.305722\\
6 & 4 & 0.7 & 1 & 34 & 0.29114\\
6 & 4 & 0.7 & 2 & 25 & 0.277029\\
6 & 4 & 0.7 & 3 & 20 & 0.276194\\
6 & 4 & 0.7 & 4 & 17 & 0.278342\\
6 & 4 & 0.8 & 1 & 32 & 0.273407\\
6 & 4 & 0.8 & 2 & 23 & 0.255309\\
6 & 4 & 0.8 & 3 & 19 & 0.261921\\
6 & 4 & 0.8 & 4 & 16 & 0.257108\\
6 & 4 & 0.9 & 1 & 30 & 0.257638\\
6 & 4 & 0.9 & 2 & 21 & 0.234685\\
6 & 4 & 0.9 & 3 & 18 & 0.245549\\
6 & 4 & 0.9 & 4 & 16 & 0.254293\\
6 & 4 & 1 & 1 & 62 & 0.495882\\
6 & 4 & 1 & 2 & 20 & 0.227567\\
6 & 4 & 1 & 3 & 36 & 0.474661\\
6 & 4 & 1 & 4 & 15 & 0.243614\\
6 & 5 & 0.1 & 1 & 111 & 0.76997\\
6 & 5 & 0.1 & 2 & 101 & 0.906472\\
6 & 5 & 0.1 & 3 & 92 & 0.992895\\
6 & 5 & 0.1 & 4 & 85 & 1.08184\\
6 & 5 & 0.2 & 1 & 105 & 0.722973\\
6 & 5 & 0.2 & 2 & 87 & 0.783016\\
6 & 5 & 0.2 & 3 & 74 & 0.81072\\
6 & 5 & 0.2 & 4 & 66 & 0.847464\\
6 & 5 & 0.3 & 1 & 98 & 0.680712\\
6 & 5 & 0.3 & 2 & 75 & 0.682506\\
6 & 5 & 0.3 & 3 & 62 & 0.694339\\
6 & 5 & 0.3 & 4 & 54 & 0.722243\\
6 & 5 & 0.4 & 1 & 91 & 0.638004\\
6 & 5 & 0.4 & 2 & 66 & 0.606379\\
6 & 5 & 0.4 & 3 & 54 & 0.614193\\
6 & 5 & 0.4 & 4 & 46 & 0.608471\\
6 & 5 & 0.5 & 1 & 83 & 0.583874\\
6 & 5 & 0.5 & 2 & 59 & 0.535408\\
6 & 5 & 0.5 & 3 & 48 & 0.550637\\
6 & 5 & 0.5 & 4 & 41 & 0.558114\\
6 & 5 & 0.6 & 1 & 76 & 0.550314\\
6 & 5 & 0.6 & 2 & 54 & 0.505426\\
6 & 5 & 0.6 & 3 & 44 & 0.507199\\
6 & 5 & 0.6 & 4 & 38 & 0.509534\\
6 & 5 & 0.7 & 1 & 70 & 0.494464\\
6 & 5 & 0.7 & 2 & 50 & 0.463897\\
6 & 5 & 0.7 & 3 & 40 & 0.45453\\
6 & 5 & 0.7 & 4 & 35 & 0.477998\\
6 & 5 & 0.8 & 1 & 66 & 0.47487\\
6 & 5 & 0.8 & 2 & 46 & 0.429259\\
6 & 5 & 0.8 & 3 & 38 & 0.424425\\
6 & 5 & 0.8 & 4 & 33 & 0.440203\\
6 & 5 & 0.9 & 1 & 62 & 0.447385\\
6 & 5 & 0.9 & 2 & 44 & 0.403265\\
6 & 5 & 0.9 & 3 & 36 & 0.408884\\
6 & 5 & 0.9 & 4 & 31 & 0.419093\\
6 & 5 & 1 & 1 & 69 & 0.48314\\
6 & 5 & 1 & 2 & 41 & 0.377395\\
6 & 5 & 1 & 3 & 40 & 0.446477\\
6 & 5 & 1 & 4 & 29 & 0.381134\\
7 & 0 & 0.1 & 1 & 13 & 0.551401\\
7 & 0 & 0.1 & 2 & 12 & 0.627734\\
7 & 0 & 0.1 & 3 & 10 & 0.635897\\
7 & 0 & 0.1 & 4 & 9 & 0.662959\\
7 & 0 & 0.2 & 1 & 12 & 0.522195\\
7 & 0 & 0.2 & 2 & 9 & 0.503793\\
7 & 0 & 0.2 & 3 & 8 & 0.533184\\
7 & 0 & 0.2 & 4 & 7 & 0.543533\\
7 & 0 & 0.3 & 1 & 10 & 0.452543\\
7 & 0 & 0.3 & 2 & 8 & 0.459826\\
7 & 0 & 0.3 & 3 & 7 & 0.490491\\
7 & 0 & 0.3 & 4 & 6 & 0.48785\\
7 & 0 & 0.4 & 1 & 9 & 0.423534\\
7 & 0 & 0.4 & 2 & 7 & 0.419753\\
7 & 0 & 0.4 & 3 & 6 & 0.431163\\
7 & 0 & 0.4 & 4 & 5 & 0.425103\\
7 & 0 & 0.5 & 1 & 9 & 0.419902\\
7 & 0 & 0.5 & 2 & 6 & 0.380554\\
7 & 0 & 0.5 & 3 & 5 & 0.384004\\
7 & 0 & 0.5 & 4 & 5 & 0.427736\\
7 & 0 & 0.6 & 1 & 8 & 0.39232\\
7 & 0 & 0.6 & 2 & 6 & 0.379476\\
7 & 0 & 0.6 & 3 & 5 & 0.382908\\
7 & 0 & 0.6 & 4 & 5 & 0.426312\\
7 & 0 & 0.7 & 1 & 7 & 0.362444\\
7 & 0 & 0.7 & 2 & 5 & 0.339459\\
7 & 0 & 0.7 & 3 & 5 & 0.377363\\
7 & 0 & 0.7 & 4 & 5 & 0.42838\\
7 & 0 & 0.8 & 1 & 7 & 0.358128\\
7 & 0 & 0.8 & 2 & 5 & 0.339387\\
7 & 0 & 0.8 & 3 & 5 & 0.379611\\
7 & 0 & 0.8 & 4 & 4 & 0.364211\\
7 & 0 & 0.9 & 1 & 8 & 0.393474\\
7 & 0 & 0.9 & 2 & 5 & 0.336129\\
7 & 0 & 0.9 & 3 & 5 & 0.382055\\
7 & 0 & 0.9 & 4 & 4 & 0.36643\\
7 & 0 & 1 & 1 & 49 & 1.71584\\
7 & 0 & 1 & 2 & 5 & 0.345085\\
7 & 0 & 1 & 3 & 28 & 1.54671\\
