0.1,0.985564,0.998147,0.999588,0.986696,
0.2,0.98593,0.997893,0.999465,0.987543,
0.3,0.98557,0.997915,0.999302,0.987467,
0.4,0.985067,0.997949,0.999127,0.986991,
0.5,0.984548,0.997952,0.998946,0.98641,
0.6,0.984017,0.997924,0.998759,0.985808,
0.7,0.983474,0.997869,0.99857,0.985212,
0.8,0.982929,0.997789,0.998379,0.984636,
0.9,0.982396,0.997689,0.998187,0.984085,
1,0.985416,0.997448,0.997994,0.985736,
